ALG_NAME,ANT_COUNT,MAX_IT,SEED,ALPHA_ANT,BETA_ANT,RHO,CHOSEN_ANTS,ALPHA_PSO,BETA_PSO,GAMMA,SCORE
rank,200,50,6666,10,4,0,4,,,,1118.3
rank,200,50,6666,10,4,0,20,,,,1040.97
rank,200,50,6666,10,4,0,40,,,,1048.01
rank,200,50,7777,10,4,0,4,,,,1113.65
rank,200,50,7777,10,4,0,20,,,,1016.19
rank,200,50,7777,10,4,0,40,,,,1060.69
rank,200,50,8888,10,4,0,4,,,,1130.02
rank,200,50,8888,10,4,0,20,,,,1019.97
rank,200,50,8888,10,4,0,40,,,,1076.07
