ALG_NAME,ANT_COUNT,MAX_IT,SEED,ALPHA_ANT,BETA_ANT,RHO,CHOSEN_ANTS,ALPHA_PSO,BETA_PSO,GAMMA,SCORE
rank,200,50,6666,10,4,0,4,,,,1063.43
rank,200,50,6666,10,4,0,20,,,,1030.09
rank,200,50,6666,10,4,0,40,,,,1063.85
rank,200,50,7777,10,4,0,4,,,,1084.3
rank,200,50,7777,10,4,0,20,,,,982.92
rank,200,50,7777,10,4,0,40,,,,1047.87
rank,200,50,8888,10,4,0,4,,,,1056.62
rank,200,50,8888,10,4,0,20,,,,1036.91
rank,200,50,8888,10,4,0,40,,,,997.59
