ALG_NAME,ANT_COUNT,MAX_IT,SEED,ALPHA_ANT,BETA_ANT,RHO,CHOSEN_ANTS,ALPHA_PSO,BETA_PSO,GAMMA,SCORE
rank,200,50,6666,10,4,0,4,,,,1412.91
rank,200,50,6666,10,4,0,20,,,,1362.39
rank,200,50,6666,10,4,0,40,,,,1335.07
rank,200,50,7777,10,4,0,4,,,,1461.77
rank,200,50,7777,10,4,0,20,,,,1321.3
rank,200,50,7777,10,4,0,40,,,,1386.9
rank,200,50,8888,10,4,0,4,,,,1407.39
rank,200,50,8888,10,4,0,20,,,,1297.67
rank,200,50,8888,10,4,0,40,,,,1341.4
